Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-03 09:30:00-05:00,382.5833435058594,390.0,379.3333435058594,384.0016784667969,384.0016784667969,12105910
2022-01-03 10:30:00-05:00,384.0166931152344,391.3633117675781,383.5033264160156,388.6119689941406,388.6119689941406,4620036
2022-01-03 11:30:00-05:00,388.3333435058594,390.4466552734375,386.7799987792969,389.0,389.0,2130668
2022-01-03 12:30:00-05:00,389.038330078125,392.8599853515625,388.5933532714844,391.8866882324219,391.8866882324219,2673470
2022-01-03 13:30:00-05:00,391.9147033691406,395.9100036621094,391.42333984375,395.2320251464844,395.2320251464844,2775530
2022-01-03 14:30:00-05:00,395.2200012207031,400.0,394.0066833496094,397.52001953125,397.52001953125,4919909
2022-01-03 15:30:00-05:00,397.5266418457031,400.3566589355469,395.800048828125,399.8833312988281,399.8833312988281,3676611
2022-01-04 09:30:00-05:00,395.7823181152344,402.6666564941406,391.7066650390625,395.6666564941406,395.6666564941406,9222598
2022-01-04 10:30:00-05:00,395.3333435058594,396.3133239746094,374.3500061035156,378.1084289550781,378.1084289550781,8373271
2022-01-04 11:30:00-05:00,378.2366638183594,386.0,377.5933532714844,385.3966369628906,385.3966369628906,4032404
2022-01-04 12:30:00-05:00,385.3333435058594,388.6166687011719,384.4667053222656,386.9532775878906,386.9532775878906,3145638
2022-01-04 13:30:00-05:00,386.9399108886719,387.0500183105469,378.4392395019531,380.3680114746094,380.3680114746094,3189635
2022-01-04 14:30:00-05:00,380.3466796875,384.5899963378906,380.1667175292969,383.8699951171875,383.8699951171875,2850027
2022-01-04 15:30:00-05:00,383.9433288574219,385.0,383.0129699707031,383.2099914550781,383.2099914550781,1793799
2022-01-05 09:30:00-05:00,381.3333435058594,390.1133117675781,376.3433837890625,386.3466796875,386.3466796875,6858162
2022-01-05 10:30:00-05:00,386.3000183105469,386.3800048828125,380.7233581542969,383.3800048828125,383.3800048828125,3283706
2022-01-05 11:30:00-05:00,383.42333984375,383.719970703125,379.92333984375,381.1000061035156,381.1000061035156,1411952
2022-01-05 12:30:00-05:00,381.0166931152344,381.1033630371094,377.3333435058594,379.183349609375,379.183349609375,1977456
2022-01-05 13:30:00-05:00,379.1700134277344,381.989990234375,372.3333435058594,374.2875671386719,374.2875671386719,2870035
2022-01-05 14:30:00-05:00,374.4810791015625,375.4966735839844,360.3367004394531,361.8933410644531,361.8933410644531,5755301
2022-01-05 15:30:00-05:00,362.1160888671875,366.3900146484375,360.5,362.5400390625,362.5400390625,3169272
2022-01-06 09:30:00-05:00,358.3333435058594,362.6666564941406,340.1666564941406,347.2900085449219,347.2900085449219,11544059
2022-01-06 10:30:00-05:00,347.2933349609375,359.2692565917969,347.0166931152344,353.7166442871094,353.7166442871094,6019729
2022-01-06 11:30:00-05:00,353.9132995605469,356.3399963378906,349.7033386230469,354.5272521972656,354.5272521972656,2826485
2022-01-06 12:30:00-05:00,354.5333251953125,358.3800048828125,353.3933410644531,353.5033264160156,353.5033264160156,2058467
2022-01-06 13:30:00-05:00,353.6166687011719,356.2733154296875,353.0833740234375,354.5333251953125,354.5333251953125,1552245
2022-01-06 14:30:00-05:00,354.5016784667969,361.5216369628906,354.3433837890625,358.1433410644531,358.1433410644531,3176452
2022-01-06 15:30:00-05:00,358.32666015625,358.6199645996094,352.7099914550781,354.8999938964844,354.8999938964844,1831355
2022-01-07 09:30:00-05:00,356.8333435058594,360.2333068847656,348.3666687011719,349.8166809082031,349.8166809082031,6716509
2022-01-07 10:30:00-05:00,349.699951171875,351.3333435058594,341.1166687011719,346.3688049316406,346.3688049316406,5218228
2022-01-07 11:30:00-05:00,346.3333435058594,348.6666564941406,343.3533630371094,344.8000183105469,344.8000183105469,2751121
2022-01-07 12:30:00-05:00,344.7066650390625,347.2900085449219,342.336669921875,342.6600036621094,342.6600036621094,2262606
2022-01-07 13:30:00-05:00,342.741455078125,343.4166259765625,336.6666564941406,339.0,339.0,3542862
2022-01-07 14:30:00-05:00,338.9100036621094,346.4999694824219,338.5,340.4599914550781,340.4599914550781,4499691
2022-01-07 15:30:00-05:00,340.3733215332031,343.6470031738281,340.34002685546875,342.3000183105469,342.3000183105469,2198205
2022-01-10 09:30:00-05:00,334.6666564941406,339.0881042480469,326.6666564941406,337.92999267578125,337.92999267578125,10289396
2022-01-10 10:30:00-05:00,337.9222106933594,342.449951171875,330.3333435058594,342.4433288574219,342.4433288574219,4805557
2022-01-10 11:30:00-05:00,342.4533386230469,343.9766540527344,335.086669921875,337.0,337.0,3372600
2022-01-10 12:30:00-05:00,336.9633483886719,342.1766662597656,335.6866760253906,340.4633483886719,340.4633483886719,2098551
2022-01-10 13:30:00-05:00,340.5589904785156,345.5,338.10003662109375,345.1666564941406,345.1666564941406,2672492
2022-01-10 14:30:00-05:00,345.1663513183594,348.5899658203125,344.2799987792969,347.7878723144531,347.7878723144531,3388676
2022-01-10 15:30:00-05:00,347.9166564941406,353.0333251953125,346.5833435058594,352.7566833496094,352.7566833496094,2703344
2022-01-11 09:30:00-05:00,349.3333435058594,358.3333435058594,346.2733154296875,354.5849914550781,354.5849914550781,7302568
2022-01-11 10:30:00-05:00,354.4966735839844,357.0333251953125,348.066650390625,355.2099914550781,355.2099914550781,4284731
2022-01-11 11:30:00-05:00,355.2633361816406,358.6166687011719,351.1000061035156,351.6163330078125,351.6163330078125,2597344
2022-01-11 12:30:00-05:00,351.6966552734375,355.9933166503906,351.1000061035156,353.8999938964844,353.8999938964844,1916822
2022-01-11 13:30:00-05:00,353.7805480957031,355.77001953125,352.5,352.5576171875,352.5576171875,1429280
2022-01-11 14:30:00-05:00,352.4766845703125,354.8800048828125,351.1667175292969,352.739990234375,352.739990234375,2013709
2022-01-11 15:30:00-05:00,352.6466369628906,355.3999938964844,352.2000427246094,354.8000183105469,354.8000183105469,1407136
2022-01-12 09:30:00-05:00,359.6166687011719,367.6549377441406,357.530029296875,366.1850280761719,366.1850280761719,8468441
2022-01-12 10:30:00-05:00,366.316650390625,366.4666748046875,361.1766662597656,363.5066833496094,363.5066833496094,4672309
2022-01-12 11:30:00-05:00,363.4283447265625,365.5833435058594,362.5834045410156,364.4666748046875,364.4666748046875,2002419
2022-01-12 12:30:00-05:00,364.6099853515625,367.8000183105469,364.2766418457031,366.17333984375,366.17333984375,2887544
2022-01-12 13:30:00-05:00,366.086669921875,369.8333435058594,364.4599914550781,369.177001953125,369.177001953125,3008645
2022-01-12 14:30:00-05:00,369.1767272949219,371.6133117675781,368.375,369.57666015625,369.57666015625,3106673
2022-01-12 15:30:00-05:00,369.433349609375,370.7033386230469,368.3333435058594,368.9599914550781,368.9599914550781,2143207
2022-01-13 09:30:00-05:00,369.6883239746094,371.8666687011719,362.5100402832031,366.1394958496094,366.1394958496094,6775879
2022-01-13 10:30:00-05:00,366.13525390625,366.3999938964844,355.0,360.3944396972656,360.3944396972656,6585822
2022-01-13 11:30:00-05:00,360.3367004394531,361.3333435058594,351.739990234375,352.8999938964844,352.8999938964844,3701209
2022-01-13 12:30:00-05:00,352.7200012207031,354.7866516113281,350.433349609375,353.8516845703125,353.8516845703125,3649981
2022-01-13 13:30:00-05:00,353.7799987792969,357.3466796875,352.1933288574219,353.0185546875,353.0185546875,2637544
2022-01-13 14:30:00-05:00,352.9983215332031,353.61328125,347.0,348.5733337402344,348.5733337402344,3607981
2022-01-13 15:30:00-05:00,348.5500183105469,349.0,342.1796875,343.8707275390625,343.8707275390625,3630566
2022-01-14 09:30:00-05:00,339.739990234375,349.5499572753906,337.7929382324219,347.4366760253906,347.4366760253906,8788058
2022-01-14 10:30:00-05:00,347.5,347.5966491699219,342.1233215332031,345.8752746582031,345.8752746582031,3509754
2022-01-14 11:30:00-05:00,345.8357238769531,348.5,344.8218078613281,346.0,346.0,2067355
2022-01-14 12:30:00-05:00,345.7571716308594,346.9066162109375,340.0,341.4966735839844,341.4966735839844,2019225
2022-01-14 13:30:00-05:00,341.3999938964844,347.0933532714844,340.1133728027344,342.9666748046875,342.9666748046875,2488368
2022-01-14 14:30:00-05:00,343.0916748046875,350.449951171875,342.9533386230469,348.5733337402344,348.5733337402344,2821418
2022-01-14 15:30:00-05:00,348.7766418457031,350.6666564941406,347.9533386230469,349.9633483886719,349.9633483886719,1932338
2022-01-18 09:30:00-05:00,342.6666564941406,356.9299621582031,338.6866760253906,354.9166564941406,354.9166564941406,6848855
2022-01-18 10:30:00-05:00,354.9183349609375,354.9433288574219,347.2366638183594,347.5601501464844,347.5601501464844,3026677
2022-01-18 11:30:00-05:00,347.6501770019531,351.9333190917969,346.2833251953125,348.1807861328125,348.1807861328125,2441085
2022-01-18 12:30:00-05:00,348.1666564941406,348.1666564941406,344.0033264160156,344.8666687011719,344.8666687011719,1841301
2022-01-18 13:30:00-05:00,344.6666564941406,349.22216796875,344.5133361816406,347.2266845703125,347.2266845703125,1967870
2022-01-18 14:30:00-05:00,347.0716552734375,351.2533264160156,346.7033386230469,347.0566711425781,347.0566711425781,2322358
2022-01-18 15:30:00-05:00,346.8633117675781,346.8883361816406,342.22998046875,343.5066833496094,343.5066833496094,1981571
2022-01-19 09:30:00-05:00,347.2349853515625,351.556640625,340.6362609863281,341.3332824707031,341.3332824707031,5566280
2022-01-19 10:30:00-05:00,341.2236022949219,341.63330078125,331.8333435058594,334.7866516113281,334.7866516113281,5278521
2022-01-19 11:30:00-05:00,334.8666687011719,342.6133117675781,332.6666564941406,341.6852111816406,341.6852111816406,3789574
2022-01-19 12:30:00-05:00,341.6000061035156,342.0999755859375,336.7133483886719,336.9730529785156,336.9730529785156,2224378
2022-01-19 13:30:00-05:00,337.0299987792969,339.1100158691406,334.0733337402344,334.1100158691406,334.1100158691406,2004646
2022-01-19 14:30:00-05:00,334.05999755859375,338.3016662597656,333.3333435058594,333.88665771484375,333.88665771484375,2572398
2022-01-19 15:30:00-05:00,333.7900085449219,335.1666564941406,331.6666564941406,331.8433532714844,331.8433532714844,2798722
2022-01-20 09:30:00-05:00,335.5833435058594,343.3133239746094,334.2166748046875,342.1300048828125,342.1300048828125,6471617
2022-01-20 10:30:00-05:00,342.2933349609375,347.2200012207031,342.2933349609375,344.6933288574219,344.6933288574219,3699519
2022-01-20 11:30:00-05:00,344.7583312988281,346.0341491699219,342.739990234375,345.489990234375,345.489990234375,1899438
2022-01-20 12:30:00-05:00,345.5166931152344,346.0,341.8333435058594,343.4666748046875,343.4666748046875,1755086
2022-01-20 13:30:00-05:00,343.45751953125,344.8000183105469,339.8333740234375,340.0406188964844,340.0406188964844,2140896
2022-01-20 14:30:00-05:00,340.0133361816406,340.40997314453125,332.3333435058594,334.63665771484375,334.63665771484375,3701542
2022-01-20 15:30:00-05:00,334.4533386230469,335.26666259765625,331.3333435058594,332.0633850097656,332.0633850097656,2633613
2022-01-21 09:30:00-05:00,333.3333435058594,334.8500061035156,317.1100158691406,320.9477844238281,320.9477844238281,10324906
2022-01-21 10:30:00-05:00,321.1666564941406,328.0133361816406,320.39666748046875,327.5,327.5,5471150
2022-01-21 11:30:00-05:00,327.3333435058594,327.4366760253906,319.2966613769531,319.8466491699219,319.8466491699219,4168742
2022-01-21 12:30:00-05:00,319.9366760253906,321.8666687011719,318.038330078125,318.8507995605469,318.8507995605469,2587709
2022-01-21 13:30:00-05:00,318.7933349609375,321.6666564941406,317.3500061035156,317.85333251953125,317.85333251953125,2369268
2022-01-21 14:30:00-05:00,317.86334228515625,320.3333435058594,313.5,315.2466735839844,315.2466735839844,5019893
2022-01-21 15:30:00-05:00,315.1866149902344,320.7799987792969,314.26666259765625,314.3233337402344,314.3233337402344,3227672
2022-01-24 09:30:00-05:00,301.586669921875,305.3033142089844,284.10333251953125,291.8033752441406,291.8033752441406,16208506
2022-01-24 10:30:00-05:00,291.6666564941406,300.8099670410156,291.3333435058594,293.58966064453125,293.58966064453125,6106268
2022-01-24 11:30:00-05:00,293.5200500488281,294.3333435058594,283.8233337402344,287.1199951171875,287.1199951171875,5443839
2022-01-24 12:30:00-05:00,287.1199951171875,301.3333435058594,284.8333435058594,294.7856750488281,294.7856750488281,6435150
2022-01-24 13:30:00-05:00,294.7833251953125,302.4533386230469,293.3399963378906,294.5149841308594,294.5149841308594,6833298
2022-01-24 14:30:00-05:00,294.3000183105469,301.0,291.1999816894531,299.5466613769531,299.5466613769531,3966341
2022-01-24 15:30:00-05:00,299.3500061035156,311.1710510253906,298.1066589355469,310.0433349609375,310.0433349609375,3843801
2022-01-25 09:30:00-05:00,305.4724426269531,309.6666564941406,301.57000732421875,308.60333251953125,308.60333251953125,7320952
2022-01-25 10:30:00-05:00,308.586669921875,310.76666259765625,304.23333740234375,305.0,305.0,3962272
2022-01-25 11:30:00-05:00,305.0966491699219,305.4266662597656,301.7867126464844,303.3133239746094,303.3133239746094,2868179
2022-01-25 12:30:00-05:00,303.3699645996094,307.2166748046875,301.07000732421875,306.8133239746094,306.8133239746094,2755737
2022-01-25 13:30:00-05:00,306.9348449707031,315.45947265625,306.3999938964844,314.92333984375,314.92333984375,3605849
2022-01-25 14:30:00-05:00,314.7799987792969,317.086669921875,308.3333435058594,309.2066650390625,309.2066650390625,4181775
2022-01-25 15:30:00-05:00,309.2350158691406,311.6666564941406,305.0,306.1333312988281,306.1333312988281,2567336
2022-01-26 09:30:00-05:00,317.4766540527344,321.1000061035156,313.0,316.135009765625,316.135009765625,7159255
2022-01-26 10:30:00-05:00,316.0149841308594,317.48333740234375,312.8500061035156,316.4700012207031,316.4700012207031,2657555
2022-01-26 11:30:00-05:00,316.47332763671875,319.3066711425781,315.19000244140625,318.5,318.5,1946824
2022-01-26 12:30:00-05:00,318.5500183105469,321.4299621582031,317.4433288574219,319.6066589355469,319.6066589355469,2423272
2022-01-26 13:30:00-05:00,319.52667236328125,329.2300109863281,317.9100341796875,323.36334228515625,323.36334228515625,5142317
2022-01-26 14:30:00-05:00,323.3509826660156,326.9233093261719,302.0,312.9765319824219,312.9765319824219,7893381
2022-01-26 15:30:00-05:00,312.9799499511719,314.27996826171875,308.3333435058594,312.7900085449219,312.7900085449219,3313176
2022-01-27 09:30:00-05:00,307.5833435058594,308.5033264160156,290.2949523925781,290.4366760253906,290.4366760253906,13653478
2022-01-27 10:30:00-05:00,290.4533386230469,292.32666015625,285.9670104980469,288.5199890136719,288.5199890136719,7876071
2022-01-27 11:30:00-05:00,288.51666259765625,292.8332824707031,286.0504455566406,286.9100036621094,286.9100036621094,4647070
2022-01-27 12:30:00-05:00,286.8000183105469,288.9566650390625,284.3999938964844,284.9366760253906,284.9366760253906,4622185
2022-01-27 13:30:00-05:00,284.9633483886719,289.2966613769531,283.3333435058594,283.9933166503906,283.9933166503906,4812696
2022-01-27 14:30:00-05:00,283.8333435058594,284.1666564941406,277.10333251953125,278.9333190917969,278.9333190917969,6623316
2022-01-27 15:30:00-05:00,278.8600158691406,281.3299865722656,276.3333435058594,276.4433288574219,276.4433288574219,4454234
