Datetime,Open,High,Low,Close,Adj Close,Volume,Pivot
2022-01-03 09:30:00-05:00,4778.14013671875,4795.85986328125,4758.169921875,4785.14013671875,4785.14013671875,0,-1
2022-01-03 10:30:00-05:00,4785.52001953125,4785.72021484375,4769.18017578125,4773.5,4773.5,299190310,0
2022-01-03 11:30:00-05:00,4773.6298828125,4779.0498046875,4763.240234375,4778.06982421875,4778.06982421875,205016844,0
2022-01-03 12:30:00-05:00,4778.0498046875,4780.2099609375,4772.490234375,4779.39013671875,4779.39013671875,169949000,0
2022-01-03 13:30:00-05:00,4779.419921875,4788.85986328125,4777.60986328125,4787.740234375,4787.740234375,170552000,0
2022-01-03 14:30:00-05:00,4787.72998046875,4795.2001953125,4786.31005859375,4792.419921875,4792.419921875,211184000,0
2022-01-03 15:30:00-05:00,4792.43994140625,4796.3798828125,4785.169921875,4795.93994140625,4795.93994140625,315001000,0
2022-01-04 09:30:00-05:00,4804.509765625,4818.6201171875,4804.509765625,4813.22998046875,4813.22998046875,0,1
2022-01-04 10:30:00-05:00,4813.25,4815.22021484375,4782.6201171875,4787.41015625,4787.41015625,429787793,0
2022-01-04 11:30:00-05:00,4787.60986328125,4797.6201171875,4786.83984375,4793.52978515625,4793.52978515625,297328000,0
2022-01-04 12:30:00-05:00,4793.5,4794.18994140625,4784.14013671875,4786.1298828125,4786.1298828125,248656000,0
2022-01-04 13:30:00-05:00,4786.08984375,4786.2900390625,4774.27001953125,4783.0,4783.0,232696000,0
2022-01-04 14:30:00-05:00,4783.0498046875,4800.83984375,4782.9599609375,4800.419921875,4800.419921875,279112000,0
2022-01-04 15:30:00-05:00,4800.41015625,4807.64013671875,4793.06005859375,4793.39013671875,4793.39013671875,379526000,0
2022-01-05 09:30:00-05:00,4787.990234375,4797.7001953125,4778.419921875,4795.22021484375,4795.22021484375,0,0
2022-01-05 10:30:00-05:00,4795.2001953125,4795.2001953125,4782.7001953125,4789.759765625,4789.759765625,338324024,0
2022-01-05 11:30:00-05:00,4789.919921875,4790.419921875,4780.68994140625,4789.0400390625,4789.0400390625,248831098,0
2022-01-05 12:30:00-05:00,4788.990234375,4789.009765625,4771.240234375,4775.8798828125,4775.8798828125,253988000,0
2022-01-05 13:30:00-05:00,4775.8798828125,4786.08984375,4750.77978515625,4752.22021484375,4752.22021484375,270954000,0
2022-01-05 14:30:00-05:00,4752.18017578125,4755.72998046875,4717.14990234375,4720.9501953125,4720.9501953125,364814000,0
2022-01-05 15:30:00-05:00,4720.509765625,4728.8798828125,4699.43994140625,4700.490234375,4700.490234375,423253000,0
2022-01-06 09:30:00-05:00,4693.39013671875,4720.740234375,4671.259765625,4694.89990234375,4694.89990234375,561491708,0
2022-01-06 10:30:00-05:00,4694.72021484375,4716.33984375,4694.72021484375,4704.16015625,4704.16015625,317227375,0
2022-01-06 11:30:00-05:00,4703.8798828125,4714.22998046875,4698.1298828125,4713.6298828125,4713.6298828125,214191917,0
2022-01-06 12:30:00-05:00,4713.6298828125,4725.009765625,4703.43017578125,4703.81982421875,4703.81982421875,189602000,0
2022-01-06 13:30:00-05:00,4703.83984375,4712.6201171875,4700.669921875,4704.47998046875,4704.47998046875,205695000,0
2022-01-06 14:30:00-05:00,4704.740234375,4718.64990234375,4701.10986328125,4707.06005859375,4707.06005859375,247466000,0
2022-01-06 15:30:00-05:00,4706.93994140625,4707.9599609375,4688.41015625,4696.25,4696.25,339673000,0
2022-01-07 09:30:00-05:00,4697.66015625,4707.9501953125,4684.2001953125,4686.669921875,4686.669921875,0,0
2022-01-07 10:30:00-05:00,4686.47998046875,4688.9501953125,4662.740234375,4680.93994140625,4680.93994140625,341993562,0
2022-01-07 11:30:00-05:00,4680.75,4697.10009765625,4677.39013671875,4686.9599609375,4686.9599609375,255867279,0
2022-01-07 12:30:00-05:00,4686.990234375,4692.27978515625,4681.27978515625,4686.27978515625,4686.27978515625,207347000,0
2022-01-07 13:30:00-05:00,4686.31982421875,4690.89013671875,4677.3798828125,4681.81005859375,4681.81005859375,204396000,0
2022-01-07 14:30:00-05:00,4681.72021484375,4695.72021484375,4680.14013671875,4685.35986328125,4685.35986328125,232273000,0
2022-01-07 15:30:00-05:00,4685.60986328125,4690.509765625,4675.990234375,4676.509765625,4676.509765625,347904000,0
2022-01-10 09:30:00-05:00,4655.33984375,4655.33984375,4589.419921875,4596.8798828125,4596.8798828125,0,-1
2022-01-10 10:30:00-05:00,4596.91015625,4617.75,4582.240234375,4617.08984375,4617.08984375,360451004,0
2022-01-10 11:30:00-05:00,4617.02978515625,4617.02978515625,4596.919921875,4599.39013671875,4599.39013671875,235180913,0
2022-01-10 12:30:00-05:00,4599.39013671875,4624.14013671875,4595.669921875,4621.7001953125,4621.7001953125,231001000,0
2022-01-10 13:30:00-05:00,4621.740234375,4649.3701171875,4618.0,4647.7001953125,4647.7001953125,240685000,0
2022-01-10 14:30:00-05:00,4647.68994140625,4654.490234375,4632.93017578125,4643.509765625,4643.509765625,256509000,0
2022-01-10 15:30:00-05:00,4643.5,4673.02001953125,4639.06982421875,4669.85009765625,4669.85009765625,366664000,0
2022-01-11 09:30:00-05:00,4669.14013671875,4670.85986328125,4638.27001953125,4656.330078125,4656.330078125,0,0
2022-01-11 10:30:00-05:00,4656.89990234375,4683.10986328125,4640.4599609375,4681.81005859375,4681.81005859375,298158418,0
2022-01-11 11:30:00-05:00,4681.830078125,4696.72021484375,4679.1201171875,4684.2998046875,4684.2998046875,251891586,0
2022-01-11 12:30:00-05:00,4684.2998046875,4699.47021484375,4683.35009765625,4697.1201171875,4697.1201171875,198968000,0
2022-01-11 13:30:00-05:00,4697.2001953125,4701.8701171875,4694.14013671875,4700.35009765625,4700.35009765625,182917000,0
2022-01-11 14:30:00-05:00,4700.33984375,4712.27978515625,4697.330078125,4710.77001953125,4710.77001953125,235369000,0
2022-01-11 15:30:00-05:00,4710.759765625,4714.1298828125,4702.2900390625,4712.8701171875,4712.8701171875,324558000,0
2022-01-12 09:30:00-05:00,4728.58984375,4748.830078125,4725.5400390625,4739.9501953125,4739.9501953125,0,1
2022-01-12 10:30:00-05:00,4740.3798828125,4741.419921875,4706.7099609375,4720.02001953125,4720.02001953125,306259704,0
2022-01-12 11:30:00-05:00,4720.0,4731.0498046875,4719.2900390625,4725.91015625,4725.91015625,188979529,0
2022-01-12 12:30:00-05:00,4725.91015625,4734.5400390625,4723.7900390625,4724.669921875,4724.669921875,167171853,0
2022-01-12 13:30:00-05:00,4724.66015625,4727.68017578125,4714.81005859375,4727.2998046875,4727.2998046875,167021000,0
2022-01-12 14:30:00-05:00,4727.31982421875,4727.6298828125,4718.31982421875,4721.91015625,4721.91015625,207265000,0
2022-01-12 15:30:00-05:00,4721.83984375,4732.43017578125,4718.39013671875,4726.5498046875,4726.5498046875,297785000,0
2022-01-13 09:30:00-05:00,4733.56005859375,4744.1298828125,4721.02001953125,4726.8701171875,4726.8701171875,0,0
2022-01-13 10:30:00-05:00,4726.81005859375,4729.39013671875,4708.16015625,4725.22998046875,4725.22998046875,323584454,0
2022-01-13 11:30:00-05:00,4725.18017578125,4728.91015625,4688.47021484375,4693.1201171875,4693.1201171875,264669362,0
2022-01-13 12:30:00-05:00,4693.1298828125,4703.58984375,4685.18017578125,4700.52001953125,4700.52001953125,230231000,0
2022-01-13 13:30:00-05:00,4700.4599609375,4707.240234375,4689.85009765625,4690.22998046875,4690.22998046875,187821000,0
2022-01-13 14:30:00-05:00,4690.2099609375,4690.89990234375,4671.419921875,4677.6201171875,4677.6201171875,258218000,0
2022-01-13 15:30:00-05:00,4677.7900390625,4680.7099609375,4650.2900390625,4660.2099609375,4660.2099609375,377106000,0
2022-01-14 09:30:00-05:00,4637.990234375,4663.2900390625,4623.1201171875,4646.2001953125,4646.2001953125,0,0
2022-01-14 10:30:00-05:00,4646.35986328125,4648.6298828125,4622.81005859375,4629.56982421875,4629.56982421875,313367212,0
2022-01-14 11:30:00-05:00,4629.66015625,4648.830078125,4626.97021484375,4638.97998046875,4638.97998046875,236125654,0
2022-01-14 12:30:00-05:00,4638.77001953125,4643.83984375,4614.75,4619.81982421875,4619.81982421875,231551000,0
2022-01-14 13:30:00-05:00,4619.66015625,4640.7099609375,4616.1298828125,4631.0400390625,4631.0400390625,218252000,0
2022-01-14 14:30:00-05:00,4631.0,4657.31005859375,4630.68994140625,4652.02978515625,4652.02978515625,253973000,0
2022-01-14 15:30:00-05:00,4652.2099609375,4665.1298828125,4652.2099609375,4661.919921875,4661.919921875,367824000,0
2022-01-18 09:30:00-05:00,4632.240234375,4632.240234375,4587.81982421875,4605.7998046875,4605.7998046875,0,0
2022-01-18 10:30:00-05:00,4605.89013671875,4605.89013671875,4584.02001953125,4590.0,4590.0,311740092,0
2022-01-18 11:30:00-05:00,4589.93017578125,4601.7099609375,4581.5,4583.5400390625,4583.5400390625,256377405,0
2022-01-18 12:30:00-05:00,4583.509765625,4584.7099609375,4569.81982421875,4575.56005859375,4575.56005859375,248179000,0
2022-01-18 13:30:00-05:00,4575.52001953125,4590.7001953125,4573.14013671875,4587.10986328125,4587.10986328125,219482000,0
2022-01-18 14:30:00-05:00,4587.06005859375,4603.64013671875,4579.93017578125,4585.43994140625,4585.43994140625,260727000,0
